;destination;origin;product;import;export;label;month;year
25060;NL;PL;7204;211449.0;1346211.0;0;1;2012
25061;NL;PL;7204;150956.0;1183457.0;0;2;2012
25062;NL;PL;7204;223064.0;857013.0;0;3;2012
25063;NL;PL;7204;223467.0;318946.0;0;4;2012
25064;NL;PL;7204;463485.0;1735807.0;0;5;2012
25065;NL;PL;7204;421791.0;2120383.0;0;6;2012
25066;NL;PL;7204;528998.0;2102124.0;0;7;2012
25067;NL;PL;7204;147367.0;286060.0;0;8;2012
25068;NL;PL;7204;472338.0;488555.0;0;9;2012
25069;NL;PL;7204;639815.0;698448.0;0;10;2012
25070;NL;PL;7204;557601.0;376447.0;0;11;2012
25071;NL;PL;7204;381980.0;407714.0;0;12;2012
25072;NL;PL;7204;737770.0;541312.0;0;1;2013
25073;NL;PL;7204;792210.0;365251.0;0;2;2013
25074;NL;PL;7204;655491.0;484473.0;0;3;2013
25075;NL;PL;7204;509231.0;421515.0;0;4;2013
25076;NL;PL;7204;469949.0;246357.0;0;5;2013
25077;NL;PL;7204;576447.0;320797.0;0;6;2013
25078;NL;PL;7204;436173.0;382287.0;0;7;2013
25079;NL;PL;7204;424499.0;328886.0;0;8;2013
25080;NL;PL;7204;555173.0;531238.0;0;9;2013
25081;NL;PL;7204;904011.0;509788.0;0;10;2013
25082;NL;PL;7204;616210.0;408890.0;0;11;2013
25083;NL;PL;7204;627070.0;542926.0;0;12;2013
25084;NL;PL;7204;658887.0;673948.0;0;1;2014
25085;NL;PL;7204;843019.0;543749.0;0;2;2014
25086;NL;PL;7204;686750.0;436271.0;0;3;2014
25087;NL;PL;7204;760717.0;517203.0;0;4;2014
25088;NL;PL;7204;692183.0;800635.0;0;5;2014
25089;NL;PL;7204;535713.0;582450.0;0;6;2014
25090;NL;PL;7204;915705.0;531125.0;0;7;2014
25091;NL;PL;7204;1169468.0;610846.0;0;8;2014
25092;NL;PL;7204;747524.0;845504.0;0;9;2014
25093;NL;PL;7204;597764.0;512072.0;0;10;2014
25094;NL;PL;7204;607223.0;609390.0;0;11;2014
25095;NL;PL;7204;382006.0;460447.0;0;12;2014
25096;NL;PL;7204;392499.0;429308.0;0;1;2015
25097;NL;PL;7204;1071088.0;663754.0;0;2;2015
25098;NL;PL;7204;379732.0;470712.0;0;3;2015
25099;NL;PL;7204;486656.0;630292.0;0;4;2015
25100;NL;PL;7204;407085.0;340579.0;0;5;2015
25101;NL;PL;7204;453094.0;630597.0;0;6;2015
25102;NL;PL;7204;398103.0;405468.0;0;7;2015
25103;NL;PL;7204;182761.0;273345.0;0;8;2015
25104;NL;PL;7204;392447.0;313732.0;0;9;2015
25105;NL;PL;7204;355177.0;459390.0;0;10;2015
25106;NL;PL;7204;493110.0;530136.0;0;11;2015
25107;NL;PL;7204;710389.0;246380.0;0;12;2015
25108;NL;PL;7204;332241.0;330221.0;0;1;2016
25109;NL;PL;7204;609812.0;410590.0;0;2;2016
25110;NL;PL;7204;417180.0;303194.0;0;3;2016
25111;NL;PL;7204;403942.0;397213.0;0;4;2016
25112;NL;PL;7204;460447.0;378057.0;0;5;2016
25113;NL;PL;7204;397363.0;322914.0;0;6;2016
25114;NL;PL;7204;496369.0;391978.0;0;7;2016
25115;NL;PL;7204;304140.0;1061887.0;0;8;2016
25116;NL;PL;7204;366457.0;281459.0;0;9;2016
25117;NL;PL;7204;339416.0;419921.0;0;10;2016
25118;NL;PL;7204;818234.0;764037.0;0;11;2016
25119;NL;PL;7204;1149715.0;641059.0;0;12;2016
25120;NL;PL;7204;252185.0;526785.0;0;1;2017
25121;NL;PL;7204;537203.0;513812.0;0;2;2017
25122;NL;PL;7204;992684.0;630456.0;0;3;2017
25123;NL;PL;7204;761280.0;1096688.0;0;4;2017
25124;NL;PL;7204;946173.0;532903.0;0;5;2017
25125;NL;PL;7204;573641.0;959073.0;0;6;2017
25126;NL;PL;7204;564547.0;418079.0;0;7;2017
25127;NL;PL;7204;788130.0;563451.0;0;8;2017
25128;NL;PL;7204;1000281.0;871066.0;0;9;2017
25129;NL;PL;7204;620999.0;853435.0;0;10;2017
25130;NL;PL;7204;837348.0;614026.0;0;11;2017
25131;NL;PL;7204;583053.0;663404.0;0;12;2017
25132;NL;PL;7204;691236.0;660668.0;0;1;2018
25133;NL;PL;7204;467093.0;561511.0;0;2;2018
25134;NL;PL;7204;584421.0;633845.0;0;3;2018
25135;NL;PL;7204;646069.0;607442.0;0;4;2018
25136;NL;PL;7204;707639.0;673733.0;0;5;2018
25137;NL;PL;7204;906503.0;2192894.0;0;6;2018
25138;NL;PL;7204;595480.0;627938.0;0;7;2018
25139;NL;PL;7204;758264.0;658037.0;0;8;2018
25140;NL;PL;7204;604319.0;679554.0;0;9;2018
25141;NL;PL;7204;876778.0;1133799.0;0;10;2018
25142;NL;PL;7204;634454.0;596151.0;0;11;2018
25143;NL;PL;7204;475648.0;336503.0;0;12;2018
25144;NL;PL;7204;702871.0;713538.0;0;1;2019
25145;NL;PL;7204;1384243.0;1208761.0;0;2;2019
25146;NL;PL;7204;1191789.0;907955.0;0;3;2019
25147;NL;PL;7204;653397.0;603495.0;0;4;2019
25148;NL;PL;7204;963765.0;660518.0;0;5;2019
25149;NL;PL;7204;713717.0;292407.0;0;6;2019
25150;NL;PL;7204;798486.0;529518.0;0;7;2019
25151;NL;PL;7204;590264.0;386734.0;0;8;2019
25152;NL;PL;7204;886040.0;487460.0;0;9;2019
25153;NL;PL;7204;597504.0;480696.0;0;10;2019
25154;NL;PL;7204;520506.0;477684.0;0;11;2019
25155;NL;PL;7204;824293.0;945365.0;0;12;2019
25156;NL;PL;7204;438996.0;489348.0;0;1;2020
25157;NL;PL;7204;482284.0;413102.0;0;2;2020
25158;NL;PL;7204;834072.0;698880.0;0;3;2020
25159;NL;PL;7204;525004.0;356026.0;0;4;2020
25160;NL;PL;7204;325407.0;325534.0;0;5;2020
25161;NL;PL;7204;551211.0;327718.0;0;6;2020
25162;NL;PL;7204;416355.0;330435.0;0;7;2020
25163;NL;PL;7204;73850.0;73617.0;0;8;2020
25164;NL;PL;7204;550686.0;431147.0;0;9;2020
25165;NL;PL;7204;636174.0;417182.0;0;10;2020
25166;NL;PL;7204;359507.0;265322.0;0;11;2020
25167;NL;PL;7204;257367.0;146016.0;0;12;2020
25168;NL;PL;7208;;98771.0;0;1;2010
25169;NL;PL;7208;58442.0;82833.0;0;2;2010
25170;NL;PL;7208;13620.0;64181.0;0;3;2010
25171;NL;PL;7208;2934.0;190806.0;0;4;2010
25172;NL;PL;7208;103817.0;194765.0;0;5;2010
25173;NL;PL;7208;;193447.0;0;6;2010
25174;NL;PL;7208;33195.0;31641.0;0;7;2010
25175;NL;PL;7208;24089.0;120288.0;0;8;2010
25176;NL;PL;7208;1550.0;73707.0;0;9;2010
25177;NL;PL;7208;70865.0;74145.0;0;10;2010
25178;NL;PL;7208;;67286.0;0;11;2010
25179;NL;PL;7208;91299.0;132055.0;0;12;2010
25180;NL;PL;7208;153393.0;60213.0;0;1;2011
25181;NL;PL;7208;85961.0;132089.0;0;2;2011
25182;NL;PL;7208;73388.0;17495.0;0;3;2011
25183;NL;PL;7208;;52963.0;0;4;2011
25184;NL;PL;7208;1942366.0;1319299.0;0;5;2011
25185;NL;PL;7208;2005100.0;744078.0;0;6;2011
25186;NL;PL;7208;127610.0;116981.0;0;7;2011
25187;NL;PL;7208;166209.0;218188.0;0;8;2011
25188;NL;PL;7208;85396.0;187827.0;0;9;2011
25189;NL;PL;7208;85089.0;134209.0;0;10;2011
25190;NL;PL;7208;292966.0;510209.0;0;11;2011
25191;NL;PL;7208;14706.0;158437.0;0;12;2011
25192;NL;PL;7208;646856.0;15248.0;0;1;2012
25193;NL;PL;7208;33156.0;63866.0;0;2;2012
25194;NL;PL;7208;78410.0;194029.0;0;3;2012
25195;NL;PL;7208;30266.0;145127.0;0;4;2012
25196;NL;PL;7208;;103215.0;0;5;2012
25197;NL;PL;7208;43253.0;31123.0;0;6;2012
25198;NL;PL;7208;;14323.0;0;7;2012
25199;NL;PL;7208;38517.0;177974.0;0;8;2012
25200;NL;PL;7208;42813.0;88962.0;0;9;2012
25201;NL;PL;7208;203544.0;161713.0;0;10;2012
25202;NL;PL;7208;32461.0;471780.0;0;11;2012
25203;NL;PL;7208;18366.0;59666.0;0;12;2012
25204;NL;PL;7208;108615.0;18960.0;0;1;2013
25205;NL;PL;7208;;405556.0;0;2;2013
25206;NL;PL;7208;41991.0;576531.0;0;3;2013
25207;NL;PL;7208;538937.0;199954.0;0;4;2013
25208;NL;PL;7208;386416.0;620417.0;0;5;2013
25209;NL;PL;7208;100074.0;181820.0;0;6;2013
25210;NL;PL;7208;24579.0;191566.0;0;7;2013
25211;NL;PL;7208;50174.0;42330.0;0;8;2013
25212;NL;PL;7208;88761.0;116980.0;0;9;2013
25213;NL;PL;7208;63627.0;90023.0;0;10;2013
25214;NL;PL;7208;201882.0;30164.0;0;11;2013
25215;NL;PL;7208;57288.0;;0;12;2013
25216;NL;PL;7208;12325.0;12256.0;0;1;2014
25217;NL;PL;7208;8420.0;14469.0;0;2;2014
25218;NL;PL;7208;;13640.0;0;3;2014
25219;NL;PL;7208;14519.0;39167.0;0;4;2014
25220;NL;PL;7208;307728.0;40230.0;0;5;2014
25221;NL;PL;7208;126771.0;73483.0;0;6;2014
25222;NL;PL;7208;39358.0;11558.0;0;7;2014
25223;NL;PL;7208;222375.0;208149.0;0;8;2014
25224;NL;PL;7208;27874.0;25439.0;0;9;2014
25225;NL;PL;7208;46248.0;41883.0;0;10;2014
25226;NL;PL;7208;141422.0;80526.0;0;11;2014
25227;NL;PL;7208;54499.0;;0;12;2014
25228;NL;PL;7208;37575.0;11423.0;0;1;2015
25229;NL;PL;7208;49595.0;10675.0;0;2;2015
25230;NL;PL;7208;205480.0;141675.0;0;3;2015
25231;NL;PL;7208;71666.0;22284.0;0;4;2015
25232;NL;PL;7208;49626.0;43553.0;0;5;2015
25233;NL;PL;7208;385241.0;14278.0;0;6;2015
25234;NL;PL;7208;348669.0;29200.0;0;7;2015
25235;NL;PL;7208;40743.0;26638.0;0;8;2015
25236;NL;PL;7208;616214.0;22270.0;0;9;2015
25237;NL;PL;7208;126663.0;;0;10;2015
25238;NL;PL;7208;189937.0;85865.0;0;11;2015
25239;NL;PL;7208;453808.0;18867.0;0;12;2015
25240;NL;PL;7208;437593.0;48136.0;0;1;2016
25241;NL;PL;7208;358884.0;22317.0;0;2;2016
25242;NL;PL;7208;319899.0;4786.0;0;3;2016
25243;NL;PL;7208;353719.0;53437.0;0;4;2016
25244;NL;PL;7208;270064.0;62655.0;0;5;2016
25245;NL;PL;7208;481367.0;42540.0;0;6;2016
25246;NL;PL;7208;549691.0;140522.0;0;7;2016
25247;NL;PL;7208;406243.0;340209.0;0;8;2016
25248;NL;PL;7208;277868.0;13837.0;0;9;2016
25249;NL;PL;7208;332153.0;;0;10;2016
25250;NL;PL;7208;384616.0;14662.0;0;11;2016
25251;NL;PL;7208;627848.0;10897.0;0;12;2016
25252;NL;PL;7208;241787.0;348208.0;0;1;2017
25253;NL;PL;7208;172456.0;585572.0;0;2;2017
25254;NL;PL;7208;286194.0;310269.0;0;3;2017
25255;NL;PL;7208;245921.0;157774.0;0;4;2017
25256;NL;PL;7208;418339.0;158895.0;0;5;2017
25257;NL;PL;7208;332041.0;151701.0;0;6;2017
25258;NL;PL;7208;252159.0;32291.0;0;7;2017
25259;NL;PL;7208;164148.0;21407.0;0;8;2017
25260;NL;PL;7208;351160.0;129167.0;0;9;2017
25261;NL;PL;7208;289595.0;203599.0;0;10;2017
25262;NL;PL;7208;306312.0;244463.0;0;11;2017
25263;NL;PL;7208;320061.0;240595.0;0;12;2017
25264;NL;PL;7208;165286.0;109900.0;0;1;2018
25265;NL;PL;7208;467183.0;492058.0;0;2;2018
25266;NL;PL;7208;388509.0;158412.0;0;3;2018
25267;NL;PL;7208;162597.0;48503.0;0;4;2018
25268;NL;PL;7208;159895.0;318389.0;0;5;2018
25269;NL;PL;7208;236535.0;222528.0;0;6;2018
25270;NL;PL;7208;846970.0;339651.0;0;7;2018
25271;NL;PL;7208;259662.0;464684.0;0;8;2018
25272;NL;PL;7208;368590.0;601270.0;0;9;2018
25273;NL;PL;7208;482146.0;914099.0;0;10;2018
25274;NL;PL;7208;195762.0;400799.0;0;11;2018
25275;NL;PL;7208;1640180.0;1886954.0;0;12;2018
25276;NL;PL;7208;105985.0;859993.0;0;1;2019
25277;NL;PL;7208;754180.0;963428.0;0;2;2019
25278;NL;PL;7208;309952.0;661585.0;0;3;2019
25279;NL;PL;7208;290960.0;620345.0;0;4;2019
25280;NL;PL;7208;453312.0;17107.0;0;5;2019
25281;NL;PL;7208;380330.0;65393.0;0;6;2019
25282;NL;PL;7208;337265.0;79578.0;0;7;2019
25283;NL;PL;7208;340743.0;145984.0;0;8;2019
25284;NL;PL;7208;230176.0;29083.0;0;9;2019
25285;NL;PL;7208;285041.0;125616.0;0;10;2019
25286;NL;PL;7208;317912.0;260105.0;0;11;2019
25287;NL;PL;7208;149866.0;374143.0;0;12;2019
25288;NL;PL;7208;218468.0;33641.0;0;1;2020
25289;NL;PL;7208;558207.0;67331.0;0;2;2020
25290;NL;PL;7208;331803.0;35993.0;0;3;2020
25291;NL;PL;7208;633280.0;33815.0;0;4;2020
25292;NL;PL;7208;663023.0;11969.0;0;5;2020
25293;NL;PL;7208;564788.0;21665.0;0;6;2020
25294;NL;PL;7208;1145341.0;94039.0;0;7;2020
25295;NL;PL;7208;206173.0;9555.0;0;8;2020
25296;NL;PL;7208;196273.0;9714.0;0;9;2020
25297;NL;PL;7208;169735.0;11328.0;0;10;2020
25298;NL;PL;7208;219604.0;15556.0;0;11;2020
25299;NL;PL;7208;155653.0;31247.0;0;12;2020
25300;NL;PL;7210;20338.0;23754.0;0;1;2010
25301;NL;PL;7210;;18198.0;0;2;2010
25302;NL;PL;7210;20549.0;143902.0;0;3;2010
25303;NL;PL;7210;3015.0;6525.0;0;4;2010
25304;NL;PL;7210;504.0;124359.0;0;5;2010
25305;NL;PL;7210;3121.0;13293.0;0;6;2010
25306;NL;PL;7210;6294.0;8216.0;0;7;2010
25307;NL;PL;7210;5012.0;56545.0;0;8;2010
25308;NL;PL;7210;385.0;54372.0;0;9;2010
25309;NL;PL;7210;440.0;46114.0;0;10;2010
25310;NL;PL;7210;;49725.0;0;11;2010
25311;NL;PL;7210;4221.0;78565.0;0;12;2010
25312;NL;PL;7210;;55849.0;0;1;2011
25313;NL;PL;7210;2182.0;49189.0;0;2;2011
25314;NL;PL;7210;2524.0;79561.0;0;3;2011
25315;NL;PL;7210;637.0;65812.0;0;4;2011
25316;NL;PL;7210;3828.0;30171.0;0;5;2011
25317;NL;PL;7210;;10049.0;0;6;2011
25318;NL;PL;7210;;153771.0;0;7;2011
25319;NL;PL;7210;14820.0;42422.0;0;8;2011
25320;NL;PL;7210;4727.0;63917.0;0;9;2011
25321;NL;PL;7210;;106633.0;0;10;2011
25322;NL;PL;7210;2535.0;84975.0;0;11;2011
25323;NL;PL;7210;;49164.0;0;12;2011
25324;NL;PL;7210;420.0;37190.0;0;1;2012
25325;NL;PL;7210;1324.0;3260.0;0;2;2012
25326;NL;PL;7210;;13042.0;0;3;2012
25327;NL;PL;7210;97075.0;151299.0;0;4;2012
25328;NL;PL;7210;;100232.0;0;5;2012
25329;NL;PL;7210;3694.0;149040.0;0;6;2012
25330;NL;PL;7210;;147575.0;0;7;2012
25331;NL;PL;7210;38371.0;22108.0;0;8;2012
25332;NL;PL;7210;;82588.0;0;9;2012
25333;NL;PL;7210;555.0;217859.0;0;10;2012
25334;NL;PL;7210;;276518.0;0;11;2012
25335;NL;PL;7210;5032.0;138753.0;0;12;2012
25336;NL;PL;7210;4444.0;131650.0;0;1;2013
25337;NL;PL;7210;7766.0;207981.0;0;2;2013
25338;NL;PL;7210;5533.0;94404.0;0;3;2013
25339;NL;PL;7210;40598.0;106806.0;0;4;2013
25340;NL;PL;7210;;124510.0;0;5;2013
25341;NL;PL;7210;12170.0;98345.0;0;6;2013
25342;NL;PL;7210;2489.0;154163.0;0;7;2013
25343;NL;PL;7210;2216.0;74720.0;0;8;2013
25344;NL;PL;7210;23334.0;117931.0;0;9;2013
25345;NL;PL;7210;45076.0;78084.0;0;10;2013
25346;NL;PL;7210;10845.0;72366.0;0;11;2013
25347;NL;PL;7210;;129473.0;0;12;2013
25348;NL;PL;7210;;44947.0;0;1;2014
25349;NL;PL;7210;;6797.0;0;2;2014
25350;NL;PL;7210;;60770.0;0;3;2014
25351;NL;PL;7210;1202311.0;113043.0;0;4;2014
25352;NL;PL;7210;52268.0;125423.0;0;5;2014
25353;NL;PL;7210;151391.0;68756.0;0;6;2014
25354;NL;PL;7210;26956.0;55354.0;0;7;2014
25355;NL;PL;7210;40687.0;72120.0;0;8;2014
25356;NL;PL;7210;;99186.0;0;9;2014
25357;NL;PL;7210;35311.0;52707.0;0;10;2014
25358;NL;PL;7210;;88892.0;0;11;2014
25359;NL;PL;7210;13390.0;19601.0;0;12;2014
25360;NL;PL;7210;863.0;273996.0;0;1;2015
25361;NL;PL;7210;83567.0;297209.0;0;2;2015
25362;NL;PL;7210;31300.0;50334.0;0;3;2015
25363;NL;PL;7210;27377.0;40156.0;0;4;2015
25364;NL;PL;7210;55033.0;89226.0;0;5;2015
25365;NL;PL;7210;37792.0;53327.0;0;6;2015
25366;NL;PL;7210;51471.0;75926.0;0;7;2015
25367;NL;PL;7210;67864.0;93553.0;0;8;2015
25368;NL;PL;7210;1208.0;35617.0;0;9;2015
25369;NL;PL;7210;36710.0;145219.0;0;10;2015
25370;NL;PL;7210;31603.0;220234.0;0;11;2015
25371;NL;PL;7210;26161.0;306829.0;0;12;2015
25372;NL;PL;7210;86028.0;74841.0;0;1;2016
25373;NL;PL;7210;86781.0;242999.0;0;2;2016
25374;NL;PL;7210;222259.0;139574.0;0;3;2016
25375;NL;PL;7210;52429.0;148565.0;0;4;2016
25376;NL;PL;7210;59753.0;180197.0;0;5;2016
25377;NL;PL;7210;61105.0;219045.0;0;6;2016
25378;NL;PL;7210;34411.0;130646.0;0;7;2016
25379;NL;PL;7210;34002.0;65125.0;0;8;2016
25380;NL;PL;7210;77227.0;243487.0;0;9;2016
25381;NL;PL;7210;38710.0;133238.0;0;10;2016
25382;NL;PL;7210;44547.0;158409.0;0;11;2016
25383;NL;PL;7210;31082.0;57708.0;0;12;2016
25384;NL;PL;7210;70729.0;172111.0;0;1;2017
25385;NL;PL;7210;150725.0;82883.0;0;2;2017
25386;NL;PL;7210;84426.0;122111.0;0;3;2017
25387;NL;PL;7210;73574.0;70589.0;0;4;2017
25388;NL;PL;7210;65756.0;87394.0;0;5;2017
25389;NL;PL;7210;109005.0;292098.0;0;6;2017
25390;NL;PL;7210;84879.0;235618.0;0;7;2017
25391;NL;PL;7210;64492.0;279779.0;0;8;2017
25392;NL;PL;7210;138257.0;238877.0;0;9;2017
25393;NL;PL;7210;134445.0;236905.0;0;10;2017
25394;NL;PL;7210;135768.0;125087.0;0;11;2017
25395;NL;PL;7210;65037.0;172126.0;0;12;2017
25396;NL;PL;7210;42633.0;19673.0;0;1;2018
25397;NL;PL;7210;60324.0;13523.0;0;2;2018
25398;NL;PL;7210;49244.0;39379.0;0;3;2018
25399;NL;PL;7210;60743.0;46500.0;0;4;2018
25400;NL;PL;7210;61004.0;37899.0;0;5;2018
25401;NL;PL;7210;68409.0;65178.0;0;6;2018
25402;NL;PL;7210;126181.0;39146.0;0;7;2018
25403;NL;PL;7210;64034.0;54247.0;0;8;2018
25404;NL;PL;7210;75525.0;39218.0;0;9;2018
25405;NL;PL;7210;64444.0;41097.0;0;10;2018
25406;NL;PL;7210;66132.0;85265.0;0;11;2018
25407;NL;PL;7210;60918.0;57704.0;0;12;2018
25408;NL;PL;7210;48227.0;15688.0;0;1;2019
25409;NL;PL;7210;211048.0;95347.0;0;2;2019
25410;NL;PL;7210;108712.0;121197.0;0;3;2019
25411;NL;PL;7210;98426.0;214167.0;0;4;2019
25412;NL;PL;7210;146231.0;269882.0;0;5;2019
25413;NL;PL;7210;196495.0;178386.0;0;6;2019
25414;NL;PL;7210;186112.0;80283.0;0;7;2019
25415;NL;PL;7210;102903.0;33609.0;0;8;2019
25416;NL;PL;7210;190680.0;141395.0;0;9;2019
25417;NL;PL;7210;208904.0;233764.0;0;10;2019
25418;NL;PL;7210;120297.0;53429.0;0;11;2019
25419;NL;PL;7210;134410.0;128666.0;0;12;2019
25420;NL;PL;7210;102761.0;111237.0;0;1;2020
25421;NL;PL;7210;218484.0;196842.0;0;2;2020
25422;NL;PL;7210;142514.0;152055.0;0;3;2020
25423;NL;PL;7210;152659.0;175991.0;0;4;2020
25424;NL;PL;7210;189027.0;262268.0;0;5;2020
25425;NL;PL;7210;167281.0;223546.0;0;6;2020
25426;NL;PL;7210;167088.0;281629.0;0;7;2020
25427;NL;PL;7210;297769.0;141073.0;0;8;2020
25428;NL;PL;7210;142036.0;108512.0;0;9;2020
25429;NL;PL;7210;392760.0;187108.0;0;10;2020
25430;NL;PL;7210;281386.0;187614.0;0;11;2020
25431;NL;PL;7210;115825.0;190691.0;0;12;2020
25432;NL;PL;7214;487392.0;302088.0;0;1;2010
25433;NL;PL;7214;206497.0;185281.0;0;2;2010
25434;NL;PL;7214;286549.0;188009.0;0;3;2010
25435;NL;PL;7214;126256.0;76633.0;0;4;2010
25436;NL;PL;7214;;38212.0;0;5;2010
25437;NL;PL;7214;40493.0;100693.0;0;6;2010
25438;NL;PL;7214;57375.0;34967.0;0;7;2010
25439;NL;PL;7214;;20170.0;0;8;2010
25440;NL;PL;7214;7515.0;82256.0;0;9;2010
25441;NL;PL;7214;84120.0;45844.0;0;10;2010
25442;NL;PL;7214;499339.0;503853.0;0;11;2010
25443;NL;PL;7214;176089.0;215568.0;0;12;2010
25444;NL;PL;7214;262041.0;458347.0;0;1;2011
25445;NL;PL;7214;286831.0;344888.0;0;2;2011
25446;NL;PL;7214;107884.0;218793.0;0;3;2011
25447;NL;PL;7214;439709.0;222037.0;0;4;2011
25448;NL;PL;7214;316730.0;252604.0;0;5;2011
25449;NL;PL;7214;518925.0;250985.0;0;6;2011
25450;NL;PL;7214;257659.0;213623.0;0;7;2011
25451;NL;PL;7214;100015.0;120326.0;0;8;2011
25452;NL;PL;7214;167328.0;116342.0;0;9;2011
25453;NL;PL;7214;200902.0;166904.0;0;10;2011
25454;NL;PL;7214;296113.0;186588.0;0;11;2011
25455;NL;PL;7214;158542.0;191364.0;0;12;2011
25456;NL;PL;7214;234182.0;201000.0;0;1;2012
25457;NL;PL;7214;204835.0;273856.0;0;2;2012
25458;NL;PL;7214;831629.0;991801.0;0;3;2012
25459;NL;PL;7214;1143366.0;309979.0;0;4;2012
25460;NL;PL;7214;781515.0;1080584.0;0;5;2012
25461;NL;PL;7214;432636.0;667858.0;0;6;2012
25462;NL;PL;7214;343911.0;144092.0;0;7;2012
25463;NL;PL;7214;148337.0;90632.0;0;8;2012
25464;NL;PL;7214;89696.0;121945.0;0;9;2012
25465;NL;PL;7214;171197.0;203367.0;0;10;2012
25466;NL;PL;7214;111771.0;203395.0;0;11;2012
25467;NL;PL;7214;22665.0;50440.0;0;12;2012
25468;NL;PL;7214;100822.0;99612.0;0;1;2013
25469;NL;PL;7214;248408.0;63917.0;0;2;2013
25470;NL;PL;7214;118464.0;158780.0;0;3;2013
25471;NL;PL;7214;328064.0;113940.0;0;4;2013
25472;NL;PL;7214;233711.0;163831.0;0;5;2013
25473;NL;PL;7214;310219.0;305022.0;0;6;2013
25474;NL;PL;7214;155105.0;216668.0;0;7;2013
25475;NL;PL;7214;264781.0;285655.0;0;8;2013
25476;NL;PL;7214;235999.0;176689.0;0;9;2013
25477;NL;PL;7214;193661.0;85960.0;0;10;2013
25478;NL;PL;7214;274535.0;347566.0;0;11;2013
25479;NL;PL;7214;170846.0;92699.0;0;12;2013
25480;NL;PL;7214;256280.0;282679.0;0;1;2014
25481;NL;PL;7214;319556.0;203184.0;0;2;2014
25482;NL;PL;7214;334731.0;127252.0;0;3;2014
25483;NL;PL;7214;181021.0;178052.0;0;4;2014
25484;NL;PL;7214;345253.0;223647.0;0;5;2014
25485;NL;PL;7214;406250.0;192623.0;0;6;2014
25486;NL;PL;7214;336839.0;247490.0;0;7;2014
25487;NL;PL;7214;320190.0;333385.0;0;8;2014
25488;NL;PL;7214;317336.0;162252.0;0;9;2014
25489;NL;PL;7214;281211.0;336770.0;0;10;2014
25490;NL;PL;7214;227143.0;215931.0;0;11;2014
25491;NL;PL;7214;166329.0;137046.0;0;12;2014
25492;NL;PL;7214;247001.0;111081.0;0;1;2015
25493;NL;PL;7214;262901.0;186617.0;0;2;2015
25494;NL;PL;7214;189773.0;266185.0;0;3;2015
25495;NL;PL;7214;223925.0;78775.0;0;4;2015
25496;NL;PL;7214;228850.0;234391.0;0;5;2015
25497;NL;PL;7214;182527.0;145815.0;0;6;2015
25498;NL;PL;7214;355543.0;143267.0;0;7;2015
25499;NL;PL;7214;109154.0;165349.0;0;8;2015
25500;NL;PL;7214;989343.0;51360.0;0;9;2015
25501;NL;PL;7214;528422.0;180096.0;0;10;2015
25502;NL;PL;7214;223684.0;118671.0;0;11;2015
25503;NL;PL;7214;91076.0;56781.0;0;12;2015
25504;NL;PL;7214;324991.0;230575.0;0;1;2016
25505;NL;PL;7214;347650.0;171609.0;0;2;2016
25506;NL;PL;7214;343640.0;146006.0;0;3;2016
25507;NL;PL;7214;272432.0;201788.0;0;4;2016
25508;NL;PL;7214;366533.0;266658.0;0;5;2016
25509;NL;PL;7214;313111.0;88989.0;0;6;2016
25510;NL;PL;7214;293136.0;101075.0;0;7;2016
25511;NL;PL;7214;243347.0;143971.0;0;8;2016
25512;NL;PL;7214;217004.0;208723.0;0;9;2016
25513;NL;PL;7214;301029.0;342475.0;0;10;2016
25514;NL;PL;7214;289817.0;514190.0;0;11;2016
25515;NL;PL;7214;615332.0;74443.0;0;12;2016
25516;NL;PL;7214;504127.0;699518.0;0;1;2017
25517;NL;PL;7214;604464.0;520320.0;0;2;2017
25518;NL;PL;7214;612156.0;464148.0;0;3;2017
25519;NL;PL;7214;590950.0;494393.0;0;4;2017
25520;NL;PL;7214;780337.0;675524.0;0;5;2017
25521;NL;PL;7214;1092212.0;601334.0;0;6;2017
25522;NL;PL;7214;834167.0;795775.0;0;7;2017
25523;NL;PL;7214;701083.0;476968.0;0;8;2017
25524;NL;PL;7214;551547.0;531958.0;0;9;2017
25525;NL;PL;7214;668460.0;523008.0;0;10;2017
25526;NL;PL;7214;668517.0;575831.0;0;11;2017
25527;NL;PL;7214;557871.0;330498.0;0;12;2017
25528;NL;PL;7214;657822.0;538697.0;0;1;2018
25529;NL;PL;7214;686608.0;596907.0;0;2;2018
25530;NL;PL;7214;534017.0;418141.0;0;3;2018
25531;NL;PL;7214;384733.0;441164.0;0;4;2018
25532;NL;PL;7214;448104.0;440590.0;0;5;2018
25533;NL;PL;7214;374969.0;329708.0;0;6;2018
25534;NL;PL;7214;433190.0;369591.0;0;7;2018
25535;NL;PL;7214;378542.0;365988.0;0;8;2018
25536;NL;PL;7214;317073.0;216251.0;0;9;2018
25537;NL;PL;7214;442706.0;467942.0;0;10;2018
25538;NL;PL;7214;432166.0;491621.0;0;11;2018
25539;NL;PL;7214;256725.0;112040.0;0;12;2018
25540;NL;PL;7214;419366.0;466699.0;0;1;2019
25541;NL;PL;7214;459789.0;312221.0;0;2;2019
25542;NL;PL;7214;269462.0;478244.0;0;3;2019
25543;NL;PL;7214;495868.0;358090.0;0;4;2019
25544;NL;PL;7214;469103.0;473431.0;0;5;2019
25545;NL;PL;7214;254317.0;434619.0;0;6;2019
